671,Jeff Ekhator,it ITA,FW,Genoa,it Serie A,19-055,2006,14,3,380,4.2,2,0,2,2,0,0,3,0,1.6,1.6,0.1,1.7,3,3,32,0.47,0,0.47,0.47,0.47,0.37,0.03,0.4,0.37,0.4,Matches
672,Hugo Ekitike,fr FRA,FW,Liverpool,eng Premier League,23-199,2002,18,13,"1,132",12.6,8,2,10,8,0,0,0,0,5.8,5.8,1.5,7.3,29,12,78,0.64,0.16,0.8,0.64,0.8,0.46,0.12,0.58,0.46,0.58,Matches
673,Jurgen Ekkelenkamp,nl NED,MF,Udinese,it Serie A,25-275,2000,14,11,894,9.9,1,0,1,1,0,0,0,0,2,2,0.8,2.8,17,17,37,0.1,0,0.1,0.1,0.1,0.2,0.08,0.28,0.2,0.28,Matches
674,Jacques Ekomie,ga GAB,DF,Angers,fr Ligue 1,22-139,2003,17,12,"1,108",12.3,0,0,0,0,0,0,2,0,0.7,0.7,0.9,1.7,32,31,42,0,0,0,0,0,0.06,0.08,0.14,0.06,0.14,Matches
675,Caleb Ekuban,gh GHA,FW,Genoa,it Serie A,31-288,1994,16,3,515,5.7,1,1,2,1,0,0,0,0,1.4,1.4,0.8,2.2,8,9,27,0.17,0.17,0.35,0.17,0.35,0.24,0.15,0.39,0.24,0.39,Matches
676,Anthony Elanga,se SWE,"FW,MF",Newcastle Utd,eng Premier League,23-253,2002,17,7,684,7.6,0,1,1,0,0,0,0,0,1.1,1.1,1.1,2.2,29,19,98,0,0.13,0.13,0,0.13,0.15,0.15,0.29,0.15,0.29,Matches
677,Daniel Elfadli,ly LBY,DF,Hamburger SV,de Bundesliga,28-274,1997,11,9,830,9.2,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.3,8,25,5,0,0,0,0,0,0.01,0.03,0.04,0.01,0.04,Matches
678,Unai Elgezabal,es ESP,"DF,MF",Levante,es La Liga,32-255,1993,11,11,932,10.4,0,0,0,0,0,0,2,0,0.6,0.6,0.2,0.8,1,13,1,0,0,0,0,0,0.06,0.02,0.08,0.06,0.08,Matches
679,Mikael Ellertsson,is ISL,"DF,FW",Genoa,it Serie A,23-300,2002,17,13,"1,187",13.2,1,1,2,1,0,0,1,0,1.6,1.6,1.2,2.8,16,25,43,0.08,0.08,0.15,0.08,0.15,0.12,0.09,0.21,0.12,0.21,Matches
680,Harvey Elliott,eng ENG,"MF,FW",Liverpool,eng Premier League,22-276,2003,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Matches
681,Harvey Elliott,eng ENG,"MF,FW",Aston Villa,eng Premier League,22-276,2003,3,1,98,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,3,5,11,0,0,0,0,0,0.17,0,0.17,0.17,0.17,Matches
682,Elif Elmas,mk MKD,"MF,FW",Napoli,it Serie A,26-103,1999,14,7,659,7.3,0,0,0,0,0,0,1,0,1.6,1.6,0.3,1.8,13,25,29,0,0,0,0,0,0.21,0.04,0.25,0.21,0.25,Matches
683,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,31-283,1994,8,4,337,3.7,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,2,10,2,0,0,0,0,0,0.04,0,0.04,0.04,0.04,Matches
684,Nico Elvedi,ch SUI,DF,Gladbach,de Bundesliga,29-097,1996,15,15,"1,350",15,0,0,0,0,0,0,2,0,0.2,0.2,0,0.2,14,55,4,0,0,0,0,0,0.01,0,0.02,0.01,0.02,Matches
685,Breel Embolo,ch SUI,FW,Rennes,fr Ligue 1,28-325,1997,14,11,946,10.5,4,2,6,4,0,0,1,0,3.4,3.4,0.6,4,8,16,50,0.38,0.19,0.57,0.38,0.57,0.33,0.06,0.39,0.33,0.39,Matches
686,Emanuel Emegha,nl NED,FW,Strasbourg,fr Ligue 1,22-336,2003,7,4,414,4.6,4,2,6,4,0,0,3,0,3.5,3.5,1.2,4.7,4,1,13,0.87,0.43,1.3,0.87,1.3,0.77,0.26,1.03,0.77,1.03,Matches
687,Emersonn,br BRA,FW,Toulouse,fr Ligue 1,21-173,2004,13,10,806,9,3,2,5,3,0,0,3,1,4.6,4.6,0.4,5,12,15,45,0.33,0.22,0.56,0.33,0.56,0.51,0.05,0.56,0.51,0.56,Matches
688,Julio Enciso,py PAR,MF,Strasbourg,fr Ligue 1,21-347,2004,10,8,679,7.5,0,0,0,0,0,0,1,0,2.1,2.1,0.3,2.3,20,36,41,0,0,0,0,0,0.27,0.04,0.31,0.27,0.31,Matches
689,Wataru Endo,jp JPN,"MF,DF",Liverpool,eng Premier League,32-330,1993,5,0,47,0.5,0,1,1,0,0,0,1,0,0,0,0.1,0.1,2,2,0,0,1.91,1.91,0,1.91,0,0.21,0.21,0,0.21,Matches
690,Endrick,br BRA,FW,Real Madrid,es La Liga,19-168,2006,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
691,Yannik Engelhardt,de GER,MF,Gladbach,de Bundesliga,24-332,2001,13,12,"1,060",11.8,1,1,2,1,0,0,0,0,0.8,0.8,0.4,1.2,10,34,16,0.08,0.08,0.17,0.08,0.17,0.07,0.03,0.1,0.07,0.1,Matches
692,Christian Eriksen,dk DEN,"MF,FW",Wolfsburg,de Bundesliga,33-325,1992,12,8,772,8.6,0,3,3,0,0,0,1,0,1,1,2,3,12,30,29,0,0.35,0.35,0,0.35,0.12,0.23,0.35,0.12,0.35,Matches
693,Aarón Escandell,es ESP,GK,Oviedo,es La Liga,30-100,1995,18,18,"1,620",18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
694,Carlos Espí,es ESP,FW,Levante,es La Liga,20-165,2005,6,0,123,1.4,1,0,1,1,0,0,0,0,0.3,0.3,0,0.3,0,1,3,0.73,0,0.73,0.73,0.73,0.19,0,0.19,0.19,0.19,Matches
695,Alfonso Espino,uy URU,"FW,DF",Rayo Vallecano,es La Liga,34-000,1992,12,3,372,4.1,1,0,1,1,0,0,0,0,1,1,0.5,1.5,5,9,38,0.24,0,0.24,0.24,0.24,0.23,0.13,0.36,0.23,0.36,Matches
696,Francesco Esposito,it ITA,FW,Inter,it Serie A,20-191,2005,15,3,496,5.5,1,2,3,1,0,0,1,0,2.1,2.1,0.6,2.7,3,19,37,0.18,0.36,0.54,0.18,0.54,0.37,0.12,0.49,0.37,0.49,Matches
697,Sebastiano Esposito,it ITA,"FW,MF",Cagliari,it Serie A,23-187,2002,17,16,"1,218",13.5,3,2,5,3,0,0,4,0,1.8,1.8,2.4,4.1,9,62,55,0.22,0.15,0.37,0.22,0.37,0.13,0.18,0.31,0.13,0.31,Matches
698,Romain Esse,eng ENG,"FW,MF",Crystal Palace,eng Premier League,20-237,2005,4,0,44,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,0,0,0,0,0,0,0,0,0,0,Matches
699,Samuel Essende,cd COD,FW,Augsburg,de Bundesliga,27-347,1998,10,2,326,3.6,1,0,1,1,0,0,2,0,1.2,1.2,0.1,1.3,6,7,17,0.28,0,0.28,0.28,0.28,0.33,0.04,0.37,0.33,0.37,Matches
700,Marco Esteban,es ESP,DF,Oviedo,es La Liga,20-004,2006,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
701,Maxime Estève,fr FRA,DF,Burnley,eng Premier League,23-224,2002,17,17,"1,445",16.1,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.8,4,37,1,0,0,0,0,0,0.03,0.03,0.05,0.03,0.05,Matches
702,Nahuel Estévez,ar ARG,MF,Parma,it Serie A,30-052,1995,15,6,582,6.5,0,0,0,0,0,0,2,0,0.5,0.5,0.4,0.9,3,24,5,0,0,0,0,0,0.08,0.06,0.14,0.08,0.14,Matches
703,Pervis Estupiñán,ec ECU,DF,Milan,it Serie A,27-349,1998,9,7,522,5.8,0,1,1,0,0,0,1,1,0.1,0.1,0.8,0.9,7,19,22,0,0.17,0.17,0,0.17,0.02,0.14,0.16,0.02,0.16,Matches
704,Karl Etta Eyong,cm CMR,FW,Villarreal,es La Liga,22-083,2003,3,3,256,2.8,1,2,3,1,0,0,0,0,0.9,0.9,0.7,1.7,3,4,10,0.35,0.7,1.05,0.35,1.05,0.33,0.26,0.59,0.33,0.59,Matches
705,Karl Etta Eyong,cm CMR,FW,Levante,es La Liga,22-083,2003,12,12,959,10.7,5,1,6,5,0,1,2,0,5.4,4.7,1.5,6.2,6,10,47,0.47,0.09,0.56,0.47,0.56,0.51,0.14,0.65,0.44,0.58,Matches
706,Evanilson,br BRA,FW,Bournemouth,eng Premier League,26-091,1999,18,15,"1,344",14.9,3,0,3,3,0,0,1,0,5.2,5.2,1.7,6.9,10,13,53,0.2,0,0.2,0.2,0.2,0.35,0.11,0.46,0.35,0.46,Matches
707,Edu Expósito,es ESP,MF,Espanyol,es La Liga,29-157,1996,17,15,"1,182",13.1,0,5,5,0,0,0,3,0,0.9,0.9,3.9,4.8,28,93,46,0,0.38,0.38,0,0.38,0.07,0.3,0.36,0.07,0.36,Matches
708,Eberechi Eze,eng ENG,"MF,FW",Arsenal,eng Premier League,27-190,1998,14,11,910,10.1,4,2,6,4,0,0,0,0,2.3,2.3,1.2,3.5,24,42,44,0.4,0.2,0.59,0.4,0.59,0.22,0.12,0.34,0.22,0.34,Matches
709,Eberechi Eze,eng ENG,MF,Crystal Palace,eng Premier League,27-190,1998,1,1,83,0.9,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0,1,2,0,0,0,0,0,0.26,0,0.26,0.26,0.26,Matches
710,Abde Ezzalzouli,ma MAR,FW,Betis,es La Liga,24-019,2001,11,9,780,8.7,3,3,6,3,0,0,1,0,3.6,3.6,3,6.5,45,22,90,0.35,0.35,0.69,0.35,0.69,0.41,0.34,0.75,0.41,0.75,Matches
711,Giovanni Fabbian,it ITA,MF,Bologna,it Serie A,22-356,2003,10,6,498,5.5,1,0,1,1,0,0,0,0,1.3,1.3,0.1,1.4,6,15,18,0.18,0,0.18,0.18,0.18,0.24,0.02,0.26,0.24,0.26,Matches
712,Alieu Fadera,gm GAM,FW,Sassuolo,it Serie A,24-063,2001,17,5,620,6.9,1,1,2,1,0,0,3,0,1.4,1.4,0.5,1.9,26,14,61,0.15,0.15,0.29,0.15,0.29,0.2,0.08,0.28,0.2,0.28,Matches
713,Nicolò Fagioli,it ITA,MF,Fiorentina,it Serie A,24-327,2001,15,12,"1,005",11.2,0,2,2,0,0,0,2,0,0.5,0.5,2.6,3.1,16,62,16,0,0.18,0.18,0,0.18,0.04,0.24,0.28,0.04,0.28,Matches
714,Omar Falah,es ESP,"DF,MF",Oviedo,es La Liga,22-118,2003,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Matches
715,Wladimiro Falcone,it ITA,GK,Lecce,it Serie A,30-268,1995,17,17,"1,530",17,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
716,Ansu Fati,es ESP,"MF,FW",Monaco,fr Ligue 1,23-066,2002,10,4,426,4.7,5,0,5,2,3,4,1,0,6.8,3.5,0.8,4.3,11,17,31,1.06,0,1.06,0.42,0.42,1.45,0.17,1.61,0.75,0.92,Matches
717,Abdoulaye Faye,sn SEN,DF,Lorient,fr Ligue 1,21-105,2004,7,6,573,6.4,0,0,0,0,0,0,5,0,0.5,0.5,0,0.5,1,19,1,0,0,0,0,0,0.08,0,0.08,0.08,0.08,Matches
718,Jacopo Fazzini,it ITA,"MF,FW",Fiorentina,it Serie A,22-295,2003,10,4,385,4.3,0,0,0,0,0,0,0,0,0.3,0.3,0.6,0.9,9,24,14,0,0,0,0,0,0.06,0.15,0.21,0.06,0.21,Matches
719,Aleix Febas,es ESP,MF,Elche,es La Liga,29-337,1996,18,18,"1,620",18,1,1,2,1,0,0,4,0,1.4,1.4,0.8,2.2,61,134,67,0.06,0.06,0.11,0.06,0.11,0.08,0.04,0.12,0.08,0.12,Matches
720,Mattia Felici,it ITA,"FW,DF",Cagliari,it Serie A,24-263,2001,11,4,411,4.6,2,1,3,2,0,0,3,0,0.7,0.7,0.6,1.3,20,9,34,0.44,0.22,0.66,0.44,0.66,0.16,0.13,0.29,0.16,0.29,Matches
721,Luiz Felipe,it ITA,DF,Rayo Vallecano,es La Liga,28-289,1997,7,5,282,3.1,0,0,0,0,0,0,1,0,0.4,0.4,0,0.4,2,6,0,0,0,0,0,0,0.12,0,0.12,0.12,0.12,Matches
722,Robin Fellhauer,de GER,"DF,MF",Augsburg,de Bundesliga,27-349,1998,15,13,"1,207",13.4,1,1,2,1,0,0,1,0,0.9,0.9,1.1,2,18,34,60,0.07,0.07,0.15,0.07,0.15,0.07,0.08,0.15,0.07,0.15,Matches
723,Kiko Femenía,es ESP,"DF,FW",Getafe,es La Liga,34-337,1991,14,12,953,10.6,0,1,1,0,0,0,2,0,0.1,0.1,0.6,0.7,13,36,32,0,0.09,0.09,0,0.09,0.01,0.06,0.06,0.01,0.06,Matches
724,Evan Ferguson,ie IRL,FW,Roma,it Serie A,21-078,2004,14,8,676,7.5,2,2,4,2,0,0,1,0,2.2,2.2,1.7,3.9,17,5,68,0.27,0.27,0.53,0.27,0.53,0.29,0.23,0.52,0.29,0.52,Matches
725,Lewis Ferguson,sct SCO,MF,Bologna,it Serie A,26-134,1999,10,8,717,8,0,0,0,0,0,0,1,0,0.3,0.3,0.4,0.7,8,29,11,0,0,0,0,0,0.04,0.05,0.08,0.04,0.08,Matches
726,Bruno Fernandes,pt POR,MF,Manchester Utd,eng Premier League,31-119,1994,17,17,"1,475",16.4,5,7,12,3,2,4,2,0,7,3.9,4.7,8.6,28,138,54,0.31,0.43,0.73,0.18,0.61,0.42,0.29,0.71,0.24,0.53,Matches
727,Mateus Fernandes,pt POR,"MF,FW",West Ham,eng Premier League,21-179,2004,18,17,"1,415",15.7,2,1,3,2,0,0,2,0,0.9,0.9,1.3,2.3,23,66,33,0.13,0.06,0.19,0.13,0.19,0.06,0.09,0.14,0.06,0.14,Matches
728,Enzo Fernández,ar ARG,MF,Chelsea,eng Premier League,24-353,2001,19,18,"1,637",18.2,6,1,7,5,1,1,4,0,7.8,7,3.8,10.8,28,141,66,0.33,0.05,0.38,0.27,0.33,0.43,0.21,0.64,0.38,0.59,Matches
729,Ezequiél Fernández,ar ARG,MF,Leverkusen,de Bundesliga,23-164,2002,6,3,331,3.7,0,0,0,0,0,0,3,1,0.2,0.2,0.2,0.4,4,16,9,0,0,0,0,0,0.05,0.06,0.11,0.05,0.11,Matches
730,Manu Fernández,es ESP,DF,Celta Vigo,es La Liga,24-257,2001,10,8,642,7.1,0,0,0,0,0,0,2,0,0,0,0,0,5,27,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches
731,Pedro Fernandez,es ESP,"FW,MF",Barcelona,es La Liga,17-358,2008,4,1,92,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,5,6,0,0,0,0,0,0,0.06,0.06,0,0.06,Matches
732,Pelayo Fernandez,es ESP,DF,Rayo Vallecano,es La Liga,22-251,2003,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.07,0,0.07,0.07,0.07,Matches
733,Roberto Férnandez,es ESP,FW,Espanyol,es La Liga,23-186,2002,18,14,"1,287",14.3,4,2,6,3,1,1,1,0,5.1,4.3,3,7.3,13,15,55,0.28,0.14,0.42,0.21,0.35,0.36,0.21,0.57,0.3,0.51,Matches
734,Toni Fernández,es ESP,FW,Barcelona,es La Liga,17-174,2008,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,2,0,0,0,0,0,0,0.15,0.15,0,0.15,Matches
735,Matias Fernandez-Pardo,be BEL,FW,Lille,fr Ligue 1,20-336,2005,13,11,954,10.6,2,3,5,2,0,0,2,0,2.8,2.8,2.7,5.4,67,35,122,0.19,0.28,0.47,0.19,0.47,0.26,0.25,0.51,0.26,0.51,Matches
736,Seydou Fini,it ITA,MF,Genoa,it Serie A,19-217,2006,1,0,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0.06,0.06,0,0.06,Matches
737,Max Finkgräfe,de GER,DF,RB Leipzig,de Bundesliga,21-284,2004,2,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0.07,0.07,0,0.07,Matches
738,Junior Firpo,do DOM,DF,Betis,es La Liga,29-136,1996,7,5,460,5.1,0,1,1,0,0,0,2,0,0.4,0.4,0.6,1,7,23,28,0,0.2,0.2,0,0.2,0.08,0.12,0.2,0.08,0.2,Matches
739,Jonathan Fischer,dk DEN,GK,Metz,fr Ligue 1,24-057,2001,17,16,"1,454",16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
740,Kilian Fischer,de GER,DF,Wolfsburg,de Bundesliga,25-085,2000,7,7,603,6.7,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.7,9,16,16,0,0,0,0,0,0.02,0.08,0.1,0.02,0.1,Matches
741,Mark Flekken,nl NED,GK,Leverkusen,de Bundesliga,32-206,1993,15,15,"1,350",15,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
742,Zian Flemming,nl NED,FW,Burnley,eng Premier League,27-157,1998,15,8,667,7.4,5,0,5,3,2,2,3,0,3.2,1.6,0.2,1.8,1,11,28,0.67,0,0.67,0.4,0.4,0.43,0.03,0.46,0.22,0.25,Matches
743,Jack Fletcher,eng ENG,"MF,FW",Manchester Utd,eng Premier League,18-292,2007,3,0,108,1.2,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,7,2,0,0,0,0,0,0.03,0.1,0.13,0.03,0.13,Matches
744,Romano Floriani,it ITA,"DF,FW",Cremonese,it Serie A,22-343,2003,14,6,601,6.7,0,0,0,0,0,0,2,0,0.1,0.1,1,1.1,9,13,33,0,0,0,0,0,0.01,0.15,0.16,0.01,0.16,Matches
745,Phil Foden,eng ENG,MF,Manchester City,eng Premier League,25-222,2000,18,17,"1,495",16.6,7,2,9,7,0,0,3,0,5.1,5.1,3.2,8.2,30,74,88,0.42,0.12,0.54,0.42,0.54,0.31,0.19,0.5,0.31,0.5,Matches
746,Malick Fofana,be BEL,FW,Lyon,fr Ligue 1,20-280,2005,9,9,721,8,2,1,3,2,0,0,1,0,2.7,2.7,1.9,4.7,35,14,95,0.25,0.12,0.37,0.25,0.37,0.34,0.24,0.58,0.34,0.58,Matches
747,Rayan Fofana,fr FRA,FW,Lens,fr Ligue 1,19-327,2006,14,4,507,5.6,2,0,2,2,0,0,0,0,3.1,3.1,0.2,3.3,9,3,38,0.36,0,0.36,0.36,0.36,0.56,0.03,0.59,0.56,0.59,Matches
748,Seko Fofana,ci CIV,MF,Rennes,fr Ligue 1,30-243,1995,11,7,654,7.3,1,0,1,1,0,0,0,0,1,1,0.5,1.6,23,41,40,0.14,0,0.14,0.14,0.14,0.14,0.07,0.22,0.14,0.22,Matches
749,Wesley Fofana,fr FRA,DF,Chelsea,eng Premier League,25-019,2000,10,9,758,8.4,0,0,0,0,0,0,1,0,0.2,0.2,0,0.2,5,27,1,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches
750,Youssouf Fofana,fr FRA,MF,Milan,it Serie A,26-360,1999,15,14,"1,131",12.6,1,1,2,1,0,0,3,0,2.1,2.1,1.4,3.4,21,39,43,0.08,0.08,0.16,0.08,0.16,0.17,0.11,0.27,0.17,0.27,Matches
751,Jonas Föhrenbach,de GER,DF,Heidenheim,de Bundesliga,29-344,1996,15,14,"1,314",14.6,1,1,2,1,0,0,1,0,0.4,0.4,1.6,2.1,16,38,44,0.07,0.07,0.14,0.07,0.14,0.03,0.11,0.14,0.03,0.14,Matches
752,Francesco Folino,it ITA,DF,Cremonese,it Serie A,23-347,2002,7,2,198,2.2,1,0,1,1,0,0,0,0,0.1,0.1,0,0.1,2,1,0,0.45,0,0.45,0.45,0.45,0.06,0,0.06,0.06,0.06,Matches
753,Michael Folorunsho,it ITA,"MF,FW",Cagliari,it Serie A,27-332,1998,16,16,"1,306",14.5,1,0,1,1,0,0,3,0,2.4,2.4,0.5,2.9,26,19,60,0.07,0,0.07,0.07,0.07,0.17,0.04,0.2,0.17,0.2,Matches
754,Nicolas Fonseca,uy URU,MF,Oviedo,es La Liga,27-078,1998,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.07,0.17,0.1,0.17,Matches
755,Álex Forés,es ESP,FW,Oviedo,es La Liga,24-268,2001,11,1,199,2.2,0,0,0,0,0,0,0,0,1,1,0,1,4,0,9,0,0,0,0,0,0.46,0,0.46,0.46,0.46,Matches
756,Pablo Fornals,es ESP,MF,Betis,es La Liga,29-317,1996,18,18,"1,479",16.4,4,4,8,4,0,0,1,0,2.2,2.2,3.2,5.4,27,128,81,0.24,0.24,0.49,0.24,0.49,0.13,0.2,0.33,0.13,0.33,Matches
757,Héctor Fort,es ESP,DF,Elche,es La Liga,19-156,2006,9,5,327,3.6,1,2,3,1,0,0,0,0,0.5,0.5,0.4,0.9,18,10,30,0.28,0.55,0.83,0.28,0.83,0.15,0.11,0.25,0.15,0.25,Matches
758,Niccolò Fortini,it ITA,"DF,MF",Fiorentina,it Serie A,19-326,2006,13,2,514,5.7,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.8,17,18,50,0,0,0,0,0,0.04,0.09,0.14,0.04,0.14,Matches
759,Lyle Foster,za RSA,FW,Burnley,eng Premier League,25-124,2000,13,11,868,9.6,2,1,3,2,0,0,2,0,1.6,1.6,0.8,2.4,13,12,55,0.21,0.1,0.31,0.21,0.31,0.17,0.08,0.25,0.17,0.25,Matches
760,Dimitri Foulquier,fr FRA,DF,Valencia,es La Liga,32-288,1993,11,9,806,9,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,6,29,16,0,0,0,0,0,0.03,0.03,0.05,0.03,0.05,Matches
761,Juan Foyth,ar ARG,DF,Villarreal,es La Liga,27-358,1998,10,9,731,8.1,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,2,30,0,0,0,0,0,0,0.02,0,0.02,0.02,0.02,Matches
762,Alejandro Francés,es ESP,DF,Girona,es La Liga,23-157,2002,9,5,429,4.8,0,0,0,0,0,0,1,1,0.1,0.1,0.6,0.7,8,16,5,0,0,0,0,0,0.01,0.11,0.13,0.01,0.13,Matches
763,Przemysław Frankowski,pl POL,DF,Rennes,fr Ligue 1,30-268,1995,13,11,903,10,1,2,3,1,0,0,4,0,0.5,0.5,2.5,2.9,13,34,67,0.1,0.2,0.3,0.1,0.3,0.05,0.25,0.29,0.05,0.29,Matches
764,Davide Frattesi,it ITA,MF,Inter,it Serie A,26-075,1999,9,1,213,2.4,0,0,0,0,0,0,0,0,0.9,0.9,0.3,1.2,3,4,13,0,0,0,0,0,0.39,0.11,0.5,0.39,0.5,Matches
765,Oscar Fraulo,dk DEN,"MF,DF",Gladbach,de Bundesliga,22-030,2003,4,0,43,0.5,1,0,1,1,0,0,0,0,0.4,0.4,0,0.4,0,3,0,2.09,0,2.09,2.09,2.09,0.75,0,0.75,0.75,0.75,Matches
766,Tyler Fredricson,eng ENG,DF,Manchester Utd,eng Premier League,20-316,2005,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
767,Morten Frendrup,dk DEN,MF,Genoa,it Serie A,24-273,2001,17,16,"1,388",15.4,0,0,0,0,0,0,2,0,0.3,0.3,0.5,0.7,9,42,13,0,0,0,0,0,0.02,0.03,0.05,0.02,0.05,Matches
768,Martin Frese,dk DEN,DF,Hellas Verona,it Serie A,28-001,1998,15,12,"1,161",12.9,0,0,0,0,0,0,5,0,0.8,0.8,1,1.8,2,30,21,0,0,0,0,0,0.06,0.08,0.14,0.06,0.14,Matches
769,Remo Freuler,ch SUI,MF,Bologna,it Serie A,33-265,1992,10,8,696,7.7,0,0,0,0,0,0,2,0,0,0,0.2,0.3,4,36,10,0,0,0,0,0,0.01,0.03,0.04,0.01,0.04,Matches
770,Marco Friedl,at AUT,DF,Werder Bremen,de Bundesliga,27-295,1998,14,14,"1,218",13.5,1,0,1,1,0,0,4,0,0.5,0.5,0.1,0.6,11,64,25,0.07,0,0.07,0.07,0.07,0.03,0.01,0.04,0.03,0.04,Matches
771,Marvin Friedrich,de GER,DF,Gladbach,de Bundesliga,30-023,1995,4,1,127,1.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Matches
772,Jeremie Frimpong,nl NED,"FW,DF",Liverpool,eng Premier League,25-026,2000,8,3,304,3.4,0,1,1,0,0,0,0,0,0.1,0.1,1.3,1.4,17,10,41,0,0.3,0.3,0,0.3,0.03,0.39,0.42,0.03,0.42,Matches
773,Jorge de Frutos,es ESP,"FW,MF",Rayo Vallecano,es La Liga,28-319,1997,16,16,"1,169",13,5,1,6,5,0,0,1,0,3.9,3.9,1.9,5.8,34,21,85,0.38,0.08,0.46,0.38,0.46,0.3,0.14,0.44,0.3,0.44,Matches
774,Chris Führich,de GER,"FW,MF",Stuttgart,de Bundesliga,27-361,1998,14,4,434,4.8,2,2,4,2,0,0,0,0,0.6,0.6,0.7,1.3,21,29,44,0.41,0.41,0.83,0.41,0.83,0.13,0.15,0.28,0.13,0.28,Matches
775,Joel Fujita,jp JPN,MF,St. Pauli,de Bundesliga,23-323,2002,15,15,"1,330",14.8,0,3,3,0,0,0,3,0,0.5,0.5,2.2,2.7,22,83,40,0,0.2,0.2,0,0.2,0.03,0.15,0.18,0.03,0.18,Matches
776,Niclas Füllkrug,de GER,FW,West Ham,eng Premier League,32-330,1993,8,5,409,4.5,0,0,0,0,0,0,0,0,0.9,0.9,0.7,1.5,1,6,16,0,0,0,0,0,0.19,0.14,0.33,0.19,0.33,Matches
777,Niclas Füllkrug,de GER,FW,Milan,it Serie A,32-330,1993,1,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,2,3,0,0,0,0,0,0,0.62,0.62,0,0.62,Matches
778,Matteo Gabbia,it ITA,DF,Milan,it Serie A,26-076,1999,16,15,"1,331",14.8,0,0,0,0,0,0,2,0,0.4,0.4,0.1,0.5,6,32,2,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches
779,Tiago Gabriel,pt POR,DF,Lecce,it Serie A,21-010,2004,17,16,"1,452",16.1,1,0,1,1,0,0,1,0,1.9,1.9,0,1.9,4,22,1,0.06,0,0.06,0.06,0.06,0.12,0,0.12,0.12,0.12,Matches
780,Gianluca Gaetano,it ITA,"MF,FW",Cagliari,it Serie A,25-245,2000,17,6,640,7.1,2,2,4,2,0,0,3,0,1.3,1.3,1.3,2.6,16,40,37,0.28,0.28,0.56,0.28,0.56,0.18,0.18,0.36,0.18,0.36,Matches
781,Roberto Gagliardini,it ITA,MF,Hellas Verona,it Serie A,31-273,1994,12,9,842,9.4,1,0,1,1,0,0,4,0,0.4,0.4,0.1,0.5,8,49,15,0.11,0,0.11,0.11,0.11,0.04,0.01,0.05,0.04,0.05,Matches
782,Cody Gakpo,nl NED,FW,Liverpool,eng Premier League,26-243,1999,18,14,"1,255",13.9,5,3,8,5,0,0,1,0,4.8,4.8,3.7,8.5,60,45,153,0.36,0.22,0.57,0.36,0.57,0.34,0.27,0.61,0.34,0.61,Matches
